Source	Destination	Protocol	Length	Time to live	Header Checksum	Header Length	Source Port	Destination Port	Legitimate
3425565636	3232266916	6	1423	54	30123	20	80	49238	0
3232266916	3425565636	6	60	128	60136	20	49238	80	0
3425565636	3232266916	6	1423	54	30122	20	80	49238	0
3425565636	3232266916	6	1423	54	30121	20	80	49238	0
3232266916	3425565636	6	60	128	60135	20	49238	80	0
3425565636	3232266916	6	1423	54	30120	20	80	49238	0
3425565636	3232266916	6	1423	54	30119	20	80	49238	0
3232266916	3425565636	6	60	128	60134	20	49238	80	0
3425565636	3232266916	6	1423	54	30118	20	80	49238	0
3425565636	3232266916	6	1423	54	30117	20	80	49238	0
3232266916	3425565636	6	60	128	60133	20	49238	80	0
3425565636	3232266916	6	1423	54	30116	20	80	49238	0
3425565636	3232266916	6	1423	54	30115	20	80	49238	0
3232266916	3425565636	6	60	128	60132	20	49238	80	0
3425565636	3232266916	6	1423	54	30114	20	80	49238	0
3425565636	3232266916	6	1423	54	30113	20	80	49238	0
3232266916	3425565636	6	60	128	60131	20	49238	80	0
3425565636	3232266916	6	1423	54	30112	20	80	49238	0
3425565636	3232266916	6	1423	54	30111	20	80	49238	0
3425565636	3232266916	6	1423	54	30110	20	80	49238	0
3232266916	3425565636	6	60	128	60129	20	49238	80	0
3425565636	3232266916	6	1423	54	30109	20	80	49238	0
3232266916	3425565636	6	60	128	60128	20	49238	80	0
3425565636	3232266916	6	1423	54	30108	20	80	49238	0
3425565636	3232266916	6	1423	54	30107	20	80	49238	0
3232266916	3425565636	6	60	128	60127	20	49238	80	0
3425565636	3232266916	6	1423	54	30106	20	80	49238	0
3425565636	3232266916	6	1423	54	30105	20	80	49238	0
3232266916	3425565636	6	60	128	60126	20	49238	80	0
3425565636	3232266916	6	1423	54	30104	20	80	49238	0
3425565636	3232266916	6	1423	54	30103	20	80	49238	0
3232266916	3425565636	6	60	128	60125	20	49238	80	0
3425565636	3232266916	6	1423	54	30102	20	80	49238	0
3425565636	3232266916	6	1423	54	30101	20	80	49238	0
3232266916	3425565636	6	60	128	60124	20	49238	80	0
3425565636	3232266916	6	1423	54	30100	20	80	49238	0
3425565636	3232266916	6	1423	54	30099	20	80	49238	0
3425565636	3232266916	6	1423	54	30098	20	80	49238	0
3425565636	3232266916	6	1423	54	30097	20	80	49238	0
3232266916	3425565636	6	60	128	60123	20	49238	80	0
3232266916	3425565636	6	60	128	60122	20	49238	80	0
3425565636	3232266916	6	1423	54	30096	20	80	49238	0
3425565636	3232266916	6	1423	54	30095	20	80	49238	0
3232266916	3425565636	6	60	128	60121	20	49238	80	0
3425565636	3232266916	6	1423	54	30094	20	80	49238	0
3425565636	3232266916	6	1423	54	30093	20	80	49238	0
3425565636	3232266916	6	1423	54	30092	20	80	49238	0
3425565636	3232266916	6	1423	54	30091	20	80	49238	0
3232266916	3425565636	6	60	128	60120	20	49238	80	0
3425565636	3232266916	6	1423	54	30090	20	80	49238	0
3232266916	3425565636	6	60	128	60119	20	49238	80	0
3425565636	3232266916	6	1423	54	30089	20	80	49238	0
3232266916	3425565636	6	60	128	60118	20	49238	80	0
3425565636	3232266916	6	1423	54	30088	20	80	49238	0
3425565636	3232266916	6	1423	54	30087	20	80	49238	0
3232266916	3425565636	6	60	128	60117	20	49238	80	0
3425565636	3232266916	6	1423	54	30086	20	80	49238	0
3425565636	3232266916	6	1423	54	30085	20	80	49238	0
3232266916	3425565636	6	60	128	60116	20	49238	80	0
3425565636	3232266916	6	1423	54	30084	20	80	49238	0
3425565636	3232266916	6	1423	54	30083	20	80	49238	0
3232266916	3425565636	6	60	128	60115	20	49238	80	0
3425565636	3232266916	6	1423	54	30082	20	80	49238	0
3425565636	3232266916	6	1423	54	30081	20	80	49238	0
3425565636	3232266916	6	1423	54	30080	20	80	49238	0
3425565636	3232266916	6	1423	54	30079	20	80	49238	0
3232266916	3425565636	6	60	128	60114	20	49238	80	0
3232266916	3425565636	6	60	128	60113	20	49238	80	0
3425565636	3232266916	6	1423	54	30078	20	80	49238	0
3425565636	3232266916	6	1423	54	30077	20	80	49238	0
3425565636	3232266916	6	1423	54	30076	20	80	49238	0
3425565636	3232266916	6	1423	54	30075	20	80	49238	0
3425565636	3232266916	6	1423	54	30074	20	80	49238	0
3232266916	3425565636	6	60	128	60112	20	49238	80	0
3232266916	3425565636	6	60	128	60111	20	49238	80	0
3425565636	3232266916	6	1423	54	30073	20	80	49238	0
3232266916	3425565636	6	60	128	60110	20	49238	80	0
3425565636	3232266916	6	1423	54	30072	20	80	49238	0
3425565636	3232266916	6	874	54	30620	20	80	49238	0
3232266916	3425565636	6	60	128	60109	20	49238	80	0
3232266916	3232266754	17	70	128	47039	20	0	0	0
3232266754	3232266916	17	86	64	15983	20	0	0	0
3232266916	1388580337	6	66	128	20928	20	49239	80	0
1388580337	3232266916	6	66	54	43202	20	80	49239	0
3232266916	1388580337	6	60	128	20938	20	49239	80	0
3232266916	1388580337	6	415	128	20576	20	49239	80	0
3232266916	1388580337	6	182	128	20808	20	49239	80	0
3232266916	1388580337	6	60	128	20932	20	49239	80	0
1388580337	3232266916	6	54	54	10943	20	80	49239	0
1388580337	3232266916	6	54	54	10942	20	80	49239	0
1388580337	3232266916	6	54	54	10941	20	80	49239	0
1388580337	3232266916	6	321	54	10673	20	80	49239	0
3232266916	1388580337	6	60	128	20922	20	49239	80	0
3232266916	1388580337	6	60	128	20921	20	49239	80	0
3232266916	1388580337	6	66	128	20908	20	49240	80	0
1388580337	3232266916	6	54	54	10939	20	80	49239	0
3232266916	1388580337	6	60	128	20919	20	49239	80	0
1388580337	3232266916	6	54	54	10938	20	80	49239	0
1388580337	3232266916	6	66	54	43202	20	80	49240	0
3232266916	1388580337	6	60	128	20917	20	49240	80	0
3232266916	1388580337	6	418	128	20552	20	49240	80	0
3232266916	1388580337	6	181	128	20788	20	49240	80	0
1388580337	3232266916	6	54	54	13683	20	80	49240	0
1388580337	3232266916	6	54	54	13682	20	80	49240	0
1388580337	3232266916	6	1423	54	12312	20	80	49240	0
3232266916	1388580337	6	60	128	20912	20	49240	80	0
1388580337	3232266916	6	1423	54	12311	20	80	49240	0
3232266916	1388580337	6	60	128	20911	20	49240	80	0
1388580337	3232266916	6	1423	54	12310	20	80	49240	0
1388580337	3232266916	6	1423	54	12309	20	80	49240	0
3232266916	1388580337	6	60	128	20910	20	49240	80	0
3232266916	1388580337	6	60	128	20909	20	49240	80	0
1388580337	3232266916	6	1423	54	12308	20	80	49240	0
3232266916	1388580337	6	60	128	20908	20	49240	80	0
1388580337	3232266916	6	1423	54	12307	20	80	49240	0
3232266916	1388580337	6	60	128	20907	20	49240	80	0
1388580337	3232266916	6	1423	54	12306	20	80	49240	0
3232266916	1388580337	6	60	128	20906	20	49240	80	0
1388580337	3232266916	6	1423	54	12305	20	80	49240	0
3232266916	1388580337	6	60	128	20905	20	49240	80	0
1388580337	3232266916	6	1423	54	12304	20	80	49240	0
1388580337	3232266916	6	1423	54	12303	20	80	49240	0
3232266916	1388580337	6	60	128	20904	20	49240	80	0
3232266916	1388580337	6	60	128	20903	20	49240	80	0
1388580337	3232266916	6	1423	54	12302	20	80	49240	0
3232266916	1388580337	6	60	128	20902	20	49240	80	0
1388580337	3232266916	6	1423	54	12301	20	80	49240	0
3232266916	1388580337	6	60	128	20901	20	49240	80	0
1388580337	3232266916	6	1423	54	12300	20	80	49240	0
3232266916	1388580337	6	60	128	20900	20	49240	80	0
1388580337	3232266916	6	1423	54	12299	20	80	49240	0
1388580337	3232266916	6	1423	54	12298	20	80	49240	0
1388580337	3232266916	6	1423	54	12297	20	80	49240	0
1388580337	3232266916	6	1423	54	12296	20	80	49240	0
1388580337	3232266916	6	1423	54	12295	20	80	49240	0
1388580337	3232266916	6	1423	54	12294	20	80	49240	0
3232266916	1388580337	6	60	128	20899	20	49240	80	0
3232266916	1388580337	6	60	128	20898	20	49240	80	0
3232266916	1388580337	6	60	128	20897	20	49240	80	0
3232266916	1388580337	6	60	128	20896	20	49240	80	0
3232266916	1388580337	6	60	128	20895	20	49240	80	0
3232266916	1388580337	6	60	128	20894	20	49240	80	0
1388580337	3232266916	6	1423	54	12293	20	80	49240	0
3232266916	1388580337	6	60	128	20893	20	49240	80	0
1388580337	3232266916	6	1423	54	12292	20	80	49240	0
3232266916	1388580337	6	60	128	20892	20	49240	80	0
1388580337	3232266916	6	1423	54	12291	20	80	49240	0
1388580337	3232266916	6	1423	54	12290	20	80	49240	0
3232266916	1388580337	6	60	128	20891	20	49240	80	0
1388580337	3232266916	6	1423	54	12289	20	80	49240	0
1388580337	3232266916	6	1423	54	12288	20	80	49240	0
3232266916	1388580337	6	60	128	20890	20	49240	80	0
1388580337	3232266916	6	1423	54	12287	20	80	49240	0
3232266916	1388580337	6	60	128	20889	20	49240	80	0
3232266916	1388580337	6	60	128	20888	20	49240	80	0
3232266916	1388580337	6	60	128	20887	20	49240	80	0
1388580337	3232266916	6	1423	54	12286	20	80	49240	0
3232266916	1388580337	6	60	128	20886	20	49240	80	0
1388580337	3232266916	6	1423	54	12285	20	80	49240	0
3232266916	1388580337	6	60	128	20885	20	49240	80	0
1388580337	3232266916	6	1423	54	12284	20	80	49240	0
1388580337	3232266916	6	1423	54	12283	20	80	49240	0
1388580337	3232266916	6	1423	54	12282	20	80	49240	0
3232266916	1388580337	6	60	128	20884	20	49240	80	0
3232266916	1388580337	6	60	128	20883	20	49240	80	0
3232266916	1388580337	6	60	128	20882	20	49240	80	0
1388580337	3232266916	6	1423	54	12281	20	80	49240	0
1388580337	3232266916	6	1423	54	12280	20	80	49240	0
3232266916	1388580337	6	60	128	20881	20	49240	80	0
3232266916	1388580337	6	60	128	20880	20	49240	80	0
1388580337	3232266916	6	1423	54	12279	20	80	49240	0
1388580337	3232266916	6	1423	54	12278	20	80	49240	0
1388580337	3232266916	6	1423	54	12277	20	80	49240	0
3232266916	1388580337	6	60	128	20879	20	49240	80	0
1388580337	3232266916	6	1423	54	12276	20	80	49240	0
1388580337	3232266916	6	1423	54	12275	20	80	49240	0
3232266916	1388580337	6	60	128	20878	20	49240	80	0
1388580337	3232266916	6	1423	54	12274	20	80	49240	0
3232266916	1388580337	6	60	128	20877	20	49240	80	0
1388580337	3232266916	6	1423	54	12273	20	80	49240	0
3232266916	1388580337	6	60	128	20876	20	49240	80	0
3232266916	1388580337	6	60	128	20875	20	49240	80	0
3232266916	1388580337	6	60	128	20874	20	49240	80	0
3232266916	1388580337	6	60	128	20873	20	49240	80	0
1388580337	3232266916	6	1423	54	12272	20	80	49240	0
3232266916	1388580337	6	60	128	20872	20	49240	80	0
1388580337	3232266916	6	1423	54	12271	20	80	49240	0
1388580337	3232266916	6	1423	54	12270	20	80	49240	0
1388580337	3232266916	6	1423	54	12269	20	80	49240	0
3232266916	1388580337	6	60	128	20871	20	49240	80	0
3232266916	1388580337	6	60	128	20870	20	49240	80	0
1388580337	3232266916	6	1423	54	12268	20	80	49240	0
3232266916	1388580337	6	60	128	20869	20	49240	80	0
1388580337	3232266916	6	1423	54	12267	20	80	49240	0
3232266916	1388580337	6	60	128	20868	20	49240	80	0
1388580337	3232266916	6	1423	54	12266	20	80	49240	0
3232266916	1388580337	6	60	128	20867	20	49240	80	0
3232266916	1388580337	6	60	128	20866	20	49240	80	0
1388580337	3232266916	6	1423	54	12265	20	80	49240	0
3232266916	1388580337	6	60	128	20865	20	49240	80	0
1388580337	3232266916	6	1423	54	12264	20	80	49240	0
1388580337	3232266916	6	1423	54	12263	20	80	49240	0
1388580337	3232266916	6	1423	54	12262	20	80	49240	0
1388580337	3232266916	6	1423	54	12261	20	80	49240	0
1388580337	3232266916	6	1423	54	12260	20	80	49240	0
1388580337	3232266916	6	1423	54	12259	20	80	49240	0
1388580337	3232266916	6	1423	54	12258	20	80	49240	0
3232266916	1388580337	6	60	128	20864	20	49240	80	0
3232266916	1388580337	6	60	128	20863	20	49240	80	0
3232266916	1388580337	6	60	128	20862	20	49240	80	0
3232266916	1388580337	6	60	128	20861	20	49240	80	0
3232266916	1388580337	6	60	128	20860	20	49240	80	0
3232266916	1388580337	6	60	128	20859	20	49240	80	0
3232266916	1388580337	6	60	128	20858	20	49240	80	0
1388580337	3232266916	6	1423	54	12257	20	80	49240	0
3232266916	1388580337	6	60	128	20857	20	49240	80	0
1388580337	3232266916	6	1423	54	12256	20	80	49240	0
3232266916	1388580337	6	60	128	20856	20	49240	80	0
1388580337	3232266916	6	1423	54	12255	20	80	49240	0
3232266916	1388580337	6	60	128	20855	20	49240	80	0
1388580337	3232266916	6	1423	54	12254	20	80	49240	0
1388580337	3232266916	6	1423	54	12253	20	80	49240	0
3232266916	1388580337	6	60	128	20854	20	49240	80	0
3232266916	1388580337	6	60	128	20853	20	49240	80	0
1388580337	3232266916	6	1423	54	12252	20	80	49240	0
3232266916	1388580337	6	60	128	20852	20	49240	80	0
1388580337	3232266916	6	1423	54	12251	20	80	49240	0
3232266916	1388580337	6	60	128	20851	20	49240	80	0
1388580337	3232266916	6	1423	54	12250	20	80	49240	0
3232266916	1388580337	6	60	128	20850	20	49240	80	0
1388580337	3232266916	6	1423	54	12249	20	80	49240	0
3232266916	1388580337	6	60	128	20849	20	49240	80	0
1388580337	3232266916	6	1423	54	12248	20	80	49240	0
3232266916	1388580337	6	60	128	20848	20	49240	80	0
1388580337	3232266916	6	1423	54	12247	20	80	49240	0
3232266916	1388580337	6	60	128	20847	20	49240	80	0
1388580337	3232266916	6	1423	54	12246	20	80	49240	0
1388580337	3232266916	6	1423	54	12245	20	80	49240	0
3232266916	1388580337	6	60	128	20846	20	49240	80	0
3232266916	1388580337	6	60	128	20845	20	49240	80	0
1388580337	3232266916	6	1423	54	12244	20	80	49240	0
1388580337	3232266916	6	1423	54	12243	20	80	49240	0
3232266916	1388580337	6	60	128	20844	20	49240	80	0
1388580337	3232266916	6	1423	54	12242	20	80	49240	0
3232266916	1388580337	6	60	128	20843	20	49240	80	0
3232266916	1388580337	6	60	128	20842	20	49240	80	0
1388580337	3232266916	6	1423	54	12241	20	80	49240	0
1388580337	3232266916	6	1423	54	12240	20	80	49240	0
3232266916	1388580337	6	60	128	20841	20	49240	80	0
3232266916	1388580337	6	60	128	20840	20	49240	80	0
1388580337	3232266916	6	1423	54	12239	20	80	49240	0
3232266916	1388580337	6	60	128	20839	20	49240	80	0
3232266916	1388580337	6	60	128	20838	20	49240	80	0
1388580337	3232266916	6	1423	54	12238	20	80	49240	0
1388580337	3232266916	6	1423	54	12237	20	80	49240	0
1388580337	3232266916	6	1423	54	12236	20	80	49240	0
3232266916	1388580337	6	60	128	20837	20	49240	80	0
3232266916	1388580337	6	60	128	20836	20	49240	80	0
1388580337	3232266916	6	1423	54	12235	20	80	49240	0
1388580337	3232266916	6	1423	54	12234	20	80	49240	0
3232266916	1388580337	6	60	128	20835	20	49240	80	0
3232266916	1388580337	6	60	128	20834	20	49240	80	0
1388580337	3232266916	6	1423	54	12233	20	80	49240	0
3232266916	1388580337	6	60	128	20833	20	49240	80	0
3232266916	1388580337	6	60	128	20832	20	49240	80	0
1388580337	3232266916	6	1423	54	12232	20	80	49240	0
3232266916	1388580337	6	60	128	20831	20	49240	80	0
1388580337	3232266916	6	1423	54	12231	20	80	49240	0
1388580337	3232266916	6	1423	54	12230	20	80	49240	0
1388580337	3232266916	6	1423	54	12229	20	80	49240	0
3232266916	1388580337	6	60	128	20830	20	49240	80	0
1388580337	3232266916	6	1423	54	12228	20	80	49240	0
3232266916	1388580337	6	60	128	20829	20	49240	80	0
1388580337	3232266916	6	1423	54	12227	20	80	49240	0
3232266916	1388580337	6	60	128	20828	20	49240	80	0
1388580337	3232266916	6	1423	54	12226	20	80	49240	0
3232266916	1388580337	6	60	128	20827	20	49240	80	0
3232266916	1388580337	6	60	128	20826	20	49240	80	0
3232266916	1388580337	6	60	128	20825	20	49240	80	0
1388580337	3232266916	6	1423	54	12225	20	80	49240	0
3232266916	1388580337	6	60	128	20824	20	49240	80	0
1388580337	3232266916	6	1423	54	12224	20	80	49240	0
3232266916	1388580337	6	60	128	20823	20	49240	80	0
1388580337	3232266916	6	1423	54	12223	20	80	49240	0
1388580337	3232266916	6	1121	54	12524	20	80	49240	0
3232266916	1388580337	6	60	128	20822	20	49240	80	0
3232266916	1388580337	6	60	128	20821	20	49240	80	0
3232266916	1388580337	6	60	128	20820	20	49240	80	0
1388580337	3232266916	6	54	54	13590	20	80	49240	0
3232266916	1388580337	6	66	128	20783	20	49241	80	0
1388580337	3232266916	6	66	54	43202	20	80	49241	0
3232266916	1388580337	6	60	128	20794	20	49241	80	0
3232266916	1388580337	6	417	128	20430	20	49241	80	0
3232266916	1388580337	6	175	128	20671	20	49241	80	0
1388580337	3232266916	6	54	54	61589	20	80	49241	0
1388580337	3232266916	6	54	54	61588	20	80	49241	0
1388580337	3232266916	6	312	54	61329	20	80	49241	0
3232266916	1388580337	6	60	128	20788	20	49241	80	0
3232266916	1388580337	6	60	128	20787	20	49241	80	0
1388580337	3232266916	6	54	54	61586	20	80	49241	0
3232266916	1388580337	6	60	128	20786	20	49241	80	0
1388580337	3232266916	6	312	54	61327	20	80	49241	0
3232266916	1388580337	6	66	128	20768	20	49241	80	0
1388580337	3232266916	6	54	54	43214	20	80	49241	0
3425565636	3232266916	6	54	54	15814	20	80	49237	0
3232266916	3425565636	6	60	128	59878	20	49237	80	0
3425565636	3232266916	6	54	54	60594	20	80	49236	0
3232266916	3425565636	6	60	128	59877	20	49236	80	0
3232266916	3425565636	6	60	128	59876	20	49236	80	0
3232266916	3425565636	6	60	128	59875	20	49237	80	0
3425565636	3232266916	6	54	54	16745	20	80	49236	0
3425565636	3232266916	6	54	54	16745	20	80	49237	0
3425565636	3232266916	6	54	54	31439	20	80	49238	0
3232266916	3425565636	6	60	128	59829	20	49238	80	0
3232266916	3425565636	6	60	128	59828	20	49238	80	0
3425565636	3232266916	6	54	54	16745	20	80	49238	0
3232266905	2987695943	6	66	128	6288	20	49691	80	0
3232266905	2987695943	6	66	128	6287	20	49692	80	0
2987695943	3232266905	6	66	48	48678	20	80	49691	0
3232266905	2987695943	6	60	128	6282	20	49691	80	0
3232266905	2987695943	6	406	128	5929	20	49691	80	0
2987695943	3232266905	6	66	48	48678	20	80	49692	0
3232266905	2987695943	6	60	128	6280	20	49692	80	0
2987695943	3232266905	6	54	48	34013	20	80	49691	0
2987695943	3232266905	6	1423	48	32643	20	80	49691	0
2987695943	3232266905	6	1423	48	32642	20	80	49691	0
3232266905	2987695943	6	60	128	6254	20	49691	80	0
3232266905	2987695943	6	60	128	6253	20	49691	80	0
2987695943	3232266905	6	1423	48	32641	20	80	49691	0
2987695943	3232266905	6	1423	48	32640	20	80	49691	0
2987695943	3232266905	6	1423	48	32639	20	80	49691	0
3232266905	2987695943	6	60	128	6252	20	49691	80	0
3232266905	2987695943	6	60	128	6251	20	49691	80	0
2987695943	3232266905	6	1423	48	32638	20	80	49691	0
2987695943	3232266905	6	1423	48	32637	20	80	49691	0
3232266905	2987695943	6	60	128	6250	20	49691	80	0
3232266905	2987695943	6	60	128	6249	20	49691	80	0
2987695943	3232266905	6	1423	48	32636	20	80	49691	0
3232266905	2987695943	6	60	128	6248	20	49691	80	0
3232266905	2987695943	6	60	128	6247	20	49691	80	0
2987695943	3232266905	6	1423	48	32635	20	80	49691	0
3232266905	2987695943	6	60	128	6246	20	49691	80	0
2987695943	3232266905	6	1423	48	32634	20	80	49691	0
3232266905	2987695943	6	60	128	6245	20	49691	80	0
2987695943	3232266905	6	1423	48	32633	20	80	49691	0
3232266905	2987695943	6	60	128	6244	20	49691	80	0
2987695943	3232266905	6	1423	48	32632	20	80	49691	0
2987695943	3232266905	6	1423	48	32631	20	80	49691	0
3232266905	2987695943	6	60	128	6243	20	49691	80	0
3232266905	2987695943	6	60	128	6242	20	49691	80	0
2987695943	3232266905	6	1423	48	32630	20	80	49691	0
3232266905	2987695943	6	60	128	6241	20	49691	80	0
2987695943	3232266905	6	1423	48	32629	20	80	49691	0
2987695943	3232266905	6	1423	48	32628	20	80	49691	0
3232266905	2987695943	6	60	128	6240	20	49691	80	0
2987695943	3232266905	6	1423	48	32627	20	80	49691	0
3232266905	2987695943	6	60	128	6239	20	49691	80	0
2987695943	3232266905	6	1423	48	32626	20	80	49691	0
3232266905	2987695943	6	60	128	6238	20	49691	80	0
3232266905	2987695943	6	60	128	6237	20	49691	80	0
2987695943	3232266905	6	1423	48	32625	20	80	49691	0
3232266905	2987695943	6	60	128	6236	20	49691	80	0
2987695943	3232266905	6	1423	48	32624	20	80	49691	0
3232266905	2987695943	6	60	128	6235	20	49691	80	0
2987695943	3232266905	6	1423	48	32623	20	80	49691	0
2987695943	3232266905	6	1423	48	32622	20	80	49691	0
3232266905	2987695943	6	60	128	6234	20	49691	80	0
2987695943	3232266905	6	1423	48	32621	20	80	49691	0
3232266905	2987695943	6	60	128	6233	20	49691	80	0
2987695943	3232266905	6	1423	48	32620	20	80	49691	0
3232266905	2987695943	6	60	128	6232	20	49691	80	0
3232266905	2987695943	6	60	128	6231	20	49691	80	0
3232266905	2987695943	6	60	128	6230	20	49691	80	0
2987695943	3232266905	6	1423	48	32619	20	80	49691	0
3232266905	2987695943	6	60	128	6229	20	49691	80	0
2987695943	3232266905	6	1423	48	32618	20	80	49691	0
3232266905	2987695943	6	60	128	6228	20	49691	80	0
2987695943	3232266905	6	1423	48	32617	20	80	49691	0
2987695943	3232266905	6	1423	48	32616	20	80	49691	0
2987695943	3232266905	6	1423	48	32615	20	80	49691	0
2987695943	3232266905	6	1423	48	32614	20	80	49691	0
3232266905	2987695943	6	60	128	6227	20	49691	80	0
2987695943	3232266905	6	1423	48	32613	20	80	49691	0
3232266905	2987695943	6	60	128	6226	20	49691	80	0
3232266905	2987695943	6	60	128	6225	20	49691	80	0
3232266905	2987695943	6	60	128	6224	20	49691	80	0
3232266905	2987695943	6	60	128	6223	20	49691	80	0
2987695943	3232266905	6	1423	48	32612	20	80	49691	0
3232266905	2987695943	6	60	128	6222	20	49691	80	0
2987695943	3232266905	6	1423	48	32611	20	80	49691	0
2987695943	3232266905	6	1423	48	32610	20	80	49691	0
2987695943	3232266905	6	1423	48	32609	20	80	49691	0
3232266905	2987695943	6	60	128	6221	20	49691	80	0
2987695943	3232266905	6	1423	48	32608	20	80	49691	0
3232266905	2987695943	6	60	128	6220	20	49691	80	0
2987695943	3232266905	6	1423	48	32607	20	80	49691	0
2987695943	3232266905	6	1423	48	32606	20	80	49691	0
3232266905	2987695943	6	60	128	6219	20	49691	80	0
3232266905	2987695943	6	60	128	6218	20	49691	80	0
2987695943	3232266905	6	1423	48	32605	20	80	49691	0
2987695943	3232266905	6	1423	48	32604	20	80	49691	0
2987695943	3232266905	6	1423	48	32603	20	80	49691	0
2987695943	3232266905	6	1423	48	32602	20	80	49691	0
2987695943	3232266905	6	1423	48	32601	20	80	49691	0
2987695943	3232266905	6	1423	48	32600	20	80	49691	0
2987695943	3232266905	6	1423	48	32599	20	80	49691	0
2987695943	3232266905	6	1423	48	32598	20	80	49691	0
2987695943	3232266905	6	1423	48	32597	20	80	49691	0
3232266905	2987695943	6	60	128	6217	20	49691	80	0
3232266905	2987695943	6	60	128	6216	20	49691	80	0
3232266905	2987695943	6	60	128	6215	20	49691	80	0
3232266905	2987695943	6	60	128	6214	20	49691	80	0
3232266905	2987695943	6	60	128	6213	20	49691	80	0
3232266905	2987695943	6	60	128	6212	20	49691	80	0
3232266905	2987695943	6	60	128	6211	20	49691	80	0
3232266905	2987695943	6	60	128	6210	20	49691	80	0
3232266905	2987695943	6	60	128	6209	20	49691	80	0
3232266905	2987695943	6	60	128	6208	20	49691	80	0
3232266905	2987695943	6	60	128	6207	20	49691	80	0
2987695943	3232266905	6	1423	48	32596	20	80	49691	0
3232266905	2987695943	6	60	128	6206	20	49691	80	0
2987695943	3232266905	6	1423	48	32595	20	80	49691	0
3232266905	2987695943	6	60	128	6205	20	49691	80	0
3232266905	2987695943	6	60	128	6204	20	49691	80	0
2987695943	3232266905	6	1423	48	32594	20	80	49691	0
3232266905	2987695943	6	60	128	6203	20	49691	80	0
2987695943	3232266905	6	1423	48	32593	20	80	49691	0
3232266905	2987695943	6	60	128	6202	20	49691	80	0
2987695943	3232266905	6	1423	48	32592	20	80	49691	0
2987695943	3232266905	6	1423	48	32591	20	80	49691	0
2987695943	3232266905	6	1423	48	32590	20	80	49691	0
3232266905	2987695943	6	60	128	6201	20	49691	80	0
2987695943	3232266905	6	1423	48	32589	20	80	49691	0
2987695943	3232266905	6	1423	48	32588	20	80	49691	0
3232266905	2987695943	6	60	128	6200	20	49691	80	0
2987695943	3232266905	6	1423	48	32587	20	80	49691	0
3232266905	2987695943	6	60	128	6199	20	49691	80	0
2987695943	3232266905	6	1423	48	32586	20	80	49691	0
3232266905	2987695943	6	60	128	6198	20	49691	80	0
3232266905	2987695943	6	60	128	6197	20	49691	80	0
3232266905	2987695943	6	60	128	6196	20	49691	80	0
3232266905	2987695943	6	60	128	6195	20	49691	80	0
3232266905	2987695943	6	60	128	6194	20	49691	80	0
2987695943	3232266905	6	1423	48	32585	20	80	49691	0
3232266905	2987695943	6	60	128	6193	20	49691	80	0
2987695943	3232266905	6	1423	48	32584	20	80	49691	0
3232266905	2987695943	6	60	128	6192	20	49691	80	0
2987695943	3232266905	6	1423	48	32583	20	80	49691	0
2987695943	3232266905	6	1423	48	32582	20	80	49691	0
3232266905	2987695943	6	60	128	6191	20	49691	80	0
3232266905	2987695943	6	60	128	6190	20	49691	80	0
2987695943	3232266905	6	1423	48	32581	20	80	49691	0
3232266905	2987695943	6	60	128	6189	20	49691	80	0
2987695943	3232266905	6	1423	48	32580	20	80	49691	0
2987695943	3232266905	6	1423	48	32579	20	80	49691	0
3232266905	2987695943	6	60	128	6188	20	49691	80	0
2987695943	3232266905	6	1423	48	32578	20	80	49691	0
2987695943	3232266905	6	1423	48	32577	20	80	49691	0
3232266905	2987695943	6	60	128	6187	20	49691	80	0
2987695943	3232266905	6	1423	48	32576	20	80	49691	0
2987695943	3232266905	6	1423	48	32575	20	80	49691	0
3232266905	2987695943	6	60	128	6186	20	49691	80	0
2987695943	3232266905	6	1423	48	32574	20	80	49691	0
3232266905	2987695943	6	60	128	6185	20	49691	80	0
3232266905	2987695943	6	60	128	6184	20	49691	80	0
3232266905	2987695943	6	60	128	6183	20	49691	80	0
3232266905	2987695943	6	60	128	6182	20	49691	80	0
2987695943	3232266905	6	1423	48	32573	20	80	49691	0
2987695943	3232266905	6	1423	48	32572	20	80	49691	0
3232266905	2987695943	6	60	128	6181	20	49691	80	0
2987695943	3232266905	6	1423	48	32571	20	80	49691	0
2987695943	3232266905	6	1423	48	32570	20	80	49691	0
3232266905	2987695943	6	60	128	6180	20	49691	80	0
2987695943	3232266905	6	1423	48	32569	20	80	49691	0
3232266905	2987695943	6	60	128	6179	20	49691	80	0
2987695943	3232266905	6	1423	48	32568	20	80	49691	0
3232266905	2987695943	6	60	128	6178	20	49691	80	0
3232266905	2987695943	6	60	128	6177	20	49691	80	0
3232266905	2987695943	6	60	128	6176	20	49691	80	0
2987695943	3232266905	6	1423	48	32567	20	80	49691	0
3232266905	2987695943	6	60	128	6175	20	49691	80	0
2987695943	3232266905	6	1423	48	32566	20	80	49691	0
3232266905	2987695943	6	60	128	6174	20	49691	80	0
2987695943	3232266905	6	1423	48	32565	20	80	49691	0
2987695943	3232266905	6	1423	48	32564	20	80	49691	0
3232266905	2987695943	6	60	128	6173	20	49691	80	0
2987695943	3232266905	6	1423	48	32563	20	80	49691	0
3232266905	2987695943	6	60	128	6172	20	49691	80	0
3232266905	2987695943	6	60	128	6171	20	49691	80	0
2987695943	3232266905	6	1423	48	32562	20	80	49691	0
